user_id,created_at,activated_at,experiment_group,location,device,language,company_id,event_name,count
14349.0,2014-06-18 07:05:22,2014-06-18 07:06:40,control_group,Japan,acer aspire notebook,japanese,12014.0,like_message,2
14426.0,2014-06-18 06:56:00,2014-06-18 06:57:36,control_group,Malaysia,samsung galaxy s4,chinese,7212.0,like_message,7
14426.0,2014-06-18 06:56:00,2014-06-18 06:57:36,control_group,Malaysia,samsung galaxy s4,chinese,7212.0,send_message,3
14378.0,2014-06-18 06:06:09,2014-06-18 06:07:37,control_group,Germany,ipad air,german,3271.0,like_message,1
14378.0,2014-06-18 06:06:09,2014-06-18 06:07:37,control_group,Germany,ipad air,german,3271.0,send_message,1
14396.0,2014-06-18 05:53:58,2014-06-18 05:55:29,control_group,Iran,lenovo thinkpad,english,13121.0,like_message,11
14396.0,2014-06-18 05:53:58,2014-06-18 05:55:29,control_group,Iran,lenovo thinkpad,english,13121.0,send_message,9
14358.0,2014-06-18 02:55:54,2014-06-18 02:57:13,control_group,United States,macbook air,spanish,161.0,like_message,1
14358.0,2014-06-18 02:55:54,2014-06-18 02:57:13,control_group,United States,macbook air,spanish,161.0,send_message,1
14374.0,2014-06-18 01:25:51,2014-06-18 01:27:16,control_group,India,macbook pro,indian,5022.0,like_message,11
14374.0,2014-06-18 01:25:51,2014-06-18 01:27:16,control_group,India,macbook pro,indian,5022.0,send_message,3
14405.0,2014-06-18 01:23:04,2014-06-18 01:24:43,control_group,Russia,macbook pro,russian,89.0,like_message,5
14405.0,2014-06-18 01:23:04,2014-06-18 01:24:43,control_group,Russia,macbook pro,russian,89.0,send_message,2
14384.0,2014-06-18 00:39:05,2014-06-18 00:40:46,control_group,Germany,nexus 5,german,13183.0,like_message,2
14384.0,2014-06-18 00:39:05,2014-06-18 00:40:46,control_group,Germany,nexus 5,german,13183.0,send_message,3
14334.0,2014-06-17 23:49:36,2014-06-17 23:51:01,control_group,Denmark,windows surface,english,434.0,like_message,2
14277.0,2014-06-17 23:44:44,2014-06-17 23:46:09,control_group,Russia,iphone 5s,russian,669.0,like_message,4
14304.0,2014-06-17 21:30:09,2014-06-17 21:31:39,control_group,Finland,macbook air,english,875.0,like_message,5
14304.0,2014-06-17 21:30:09,2014-06-17 21:31:39,control_group,Finland,macbook air,english,875.0,send_message,2
14341.0,2014-06-17 19:45:30,2014-06-17 19:46:47,control_group,United Kingdom,macbook pro,english,2777.0,,0
14318.0,2014-06-17 18:54:12,2014-06-17 18:55:47,control_group,Japan,samsung galaxy s4,japanese,20.0,like_message,2
14318.0,2014-06-17 18:54:12,2014-06-17 18:55:47,control_group,Japan,samsung galaxy s4,japanese,20.0,send_message,2
14278.0,2014-06-17 18:53:47,2014-06-17 18:55:33,control_group,Japan,iphone 5s,japanese,6153.0,like_message,15
14278.0,2014-06-17 18:53:47,2014-06-17 18:55:33,control_group,Japan,iphone 5s,japanese,6153.0,send_message,8
14274.0,2014-06-17 18:40:13,2014-06-17 18:41:57,control_group,United States,amazon fire phone,english,2261.0,like_message,1
14307.0,2014-06-17 18:39:13,2014-06-17 18:40:42,control_group,Italy,iphone 5,italian,9543.0,send_message,1
14281.0,2014-06-17 17:48:06,2014-06-17 17:49:22,control_group,United States,samsung galaxy s4,english,7751.0,like_message,3
14301.0,2014-06-17 17:15:27,2014-06-17 17:17:04,control_group,Chile,macbook pro,spanish,5.0,like_message,16
14301.0,2014-06-17 17:15:27,2014-06-17 17:17:04,control_group,Chile,macbook pro,spanish,5.0,send_message,4
14326.0,2014-06-17 17:09:11,2014-06-17 17:10:45,control_group,Israel,macbook pro,english,1409.0,like_message,1
14272.0,2014-06-17 17:04:50,2014-06-17 17:06:06,control_group,United States,samsung galaxy s4,english,1253.0,like_message,1
14272.0,2014-06-17 17:04:50,2014-06-17 17:06:06,control_group,United States,samsung galaxy s4,english,1253.0,send_message,3
14299.0,2014-06-17 16:43:17,2014-06-17 16:44:53,control_group,United States,asus chromebook,english,5693.0,like_message,1
14299.0,2014-06-17 16:43:17,2014-06-17 16:44:53,control_group,United States,asus chromebook,english,5693.0,send_message,1
14293.0,2014-06-17 16:29:42,2014-06-17 16:31:27,control_group,United States,mac mini,english,873.0,like_message,1
14293.0,2014-06-17 16:29:42,2014-06-17 16:31:27,control_group,United States,mac mini,english,873.0,send_message,2
14325.0,2014-06-17 15:55:41,2014-06-17 15:57:22,control_group,Denmark,samsung galaxy s4,english,6102.0,like_message,2
14279.0,2014-06-17 15:18:51,2014-06-17 15:20:38,control_group,Japan,macbook pro,japanese,9670.0,like_message,1
14279.0,2014-06-17 15:18:51,2014-06-17 15:20:38,control_group,Japan,macbook pro,japanese,9670.0,send_message,1
14285.0,2014-06-17 15:18:46,2014-06-17 15:20:18,control_group,India,iphone 5,indian,9.0,like_message,7
14285.0,2014-06-17 15:18:46,2014-06-17 15:20:18,control_group,India,iphone 5,indian,9.0,send_message,2
14282.0,2014-06-17 15:05:27,2014-06-17 15:07:03,control_group,India,macbook pro,indian,4960.0,like_message,1
14282.0,2014-06-17 15:05:27,2014-06-17 15:07:03,control_group,India,macbook pro,indian,4960.0,send_message,1
14302.0,2014-06-17 14:43:39,2014-06-17 14:45:15,control_group,Taiwan,macbook pro,english,6332.0,like_message,6
14302.0,2014-06-17 14:43:39,2014-06-17 14:45:15,control_group,Taiwan,macbook pro,english,6332.0,send_message,5
14330.0,2014-06-17 13:45:00,2014-06-17 13:46:23,control_group,France,macbook pro,english,10227.0,like_message,3
14330.0,2014-06-17 13:45:00,2014-06-17 13:46:23,control_group,France,macbook pro,english,10227.0,send_message,3
14319.0,2014-06-17 13:39:10,2014-06-17 13:40:37,control_group,United Kingdom,acer aspire notebook,english,1504.0,like_message,4
14319.0,2014-06-17 13:39:10,2014-06-17 13:40:37,control_group,United Kingdom,acer aspire notebook,english,1504.0,send_message,1
14335.0,2014-06-17 13:34:40,2014-06-17 13:36:04,control_group,Russia,macbook pro,russian,5.0,like_message,27
14335.0,2014-06-17 13:34:40,2014-06-17 13:36:04,control_group,Russia,macbook pro,russian,5.0,send_message,10
14316.0,2014-06-17 13:13:53,2014-06-17 13:15:22,control_group,Poland,macbook pro,german,1180.0,like_message,3
14316.0,2014-06-17 13:13:53,2014-06-17 13:15:22,control_group,Poland,macbook pro,german,1180.0,send_message,2
14284.0,2014-06-17 13:00:25,2014-06-17 13:01:42,control_group,Thailand,acer aspire notebook,english,4010.0,like_message,20
14284.0,2014-06-17 13:00:25,2014-06-17 13:01:42,control_group,Thailand,acer aspire notebook,english,4010.0,send_message,10
14295.0,2014-06-17 12:48:16,2014-06-17 12:49:59,control_group,Spain,ipad air,english,688.0,like_message,2
14295.0,2014-06-17 12:48:16,2014-06-17 12:49:59,control_group,Spain,ipad air,english,688.0,send_message,1
14273.0,2014-06-17 12:37:55,2014-06-17 12:39:42,control_group,Canada,samsung galaxy s4,english,152.0,like_message,1
14294.0,2014-06-17 12:17:16,2014-06-17 12:18:39,control_group,France,iphone 4s,english,1470.0,like_message,2
14294.0,2014-06-17 12:17:16,2014-06-17 12:18:39,control_group,France,iphone 4s,english,1470.0,send_message,1
14339.0,2014-06-17 12:12:37,2014-06-17 12:14:03,control_group,Philippines,macbook air,english,9300.0,send_message,1
14313.0,2014-06-17 12:07:39,2014-06-17 12:09:09,control_group,Mexico,lenovo thinkpad,spanish,9459.0,like_message,3
14313.0,2014-06-17 12:07:39,2014-06-17 12:09:09,control_group,Mexico,lenovo thinkpad,spanish,9459.0,send_message,1
14292.0,2014-06-17 12:07:00,2014-06-17 12:08:38,control_group,United States,iphone 5,english,10660.0,,0
14288.0,2014-06-17 11:54:12,2014-06-17 11:55:39,control_group,Russia,iphone 4s,russian,9340.0,like_message,6
14288.0,2014-06-17 11:54:12,2014-06-17 11:55:39,control_group,Russia,iphone 4s,russian,9340.0,send_message,2
14275.0,2014-06-17 11:53:41,2014-06-17 11:55:21,control_group,United States,windows surface,english,5743.0,,0
14323.0,2014-06-17 11:53:19,2014-06-17 11:54:35,control_group,Italy,nexus 5,italian,10458.0,like_message,8
14323.0,2014-06-17 11:53:19,2014-06-17 11:54:35,control_group,Italy,nexus 5,italian,10458.0,send_message,7
14287.0,2014-06-17 11:42:05,2014-06-17 11:43:43,control_group,United States,iphone 5,english,2111.0,like_message,2
14291.0,2014-06-17 11:22:17,2014-06-17 11:23:54,control_group,Spain,kindle fire,spanish,4631.0,send_message,1
14303.0,2014-06-17 10:53:57,2014-06-17 10:55:13,control_group,France,macbook pro,english,1700.0,like_message,2
14303.0,2014-06-17 10:53:57,2014-06-17 10:55:13,control_group,France,macbook pro,english,1700.0,send_message,4
14327.0,2014-06-17 09:50:08,2014-06-17 09:51:41,control_group,Korea,lenovo thinkpad,korean,9313.0,like_message,3
14327.0,2014-06-17 09:50:08,2014-06-17 09:51:41,control_group,Korea,lenovo thinkpad,korean,9313.0,send_message,1
14283.0,2014-06-17 09:39:38,2014-06-17 09:40:59,control_group,Turkey,macbook air,arabic,7.0,like_message,3
14298.0,2014-06-17 09:23:56,2014-06-17 09:25:45,control_group,Greece,dell inspiron desktop,english,820.0,,0
14289.0,2014-06-17 09:17:41,2014-06-17 09:19:23,control_group,Turkey,lenovo thinkpad,arabic,864.0,like_message,3
14289.0,2014-06-17 09:17:41,2014-06-17 09:19:23,control_group,Turkey,lenovo thinkpad,arabic,864.0,send_message,1
14317.0,2014-06-17 08:22:17,2014-06-17 08:23:56,control_group,United States,macbook air,english,3710.0,send_message,1
14336.0,2014-06-17 07:49:42,2014-06-17 07:51:13,control_group,Finland,iphone 4s,english,5800.0,like_message,9
14336.0,2014-06-17 07:49:42,2014-06-17 07:51:13,control_group,Finland,iphone 4s,english,5800.0,send_message,8
14321.0,2014-06-17 07:30:26,2014-06-17 07:31:48,control_group,Italy,dell inspiron desktop,italian,3801.0,send_message,3
14329.0,2014-06-17 07:27:18,2014-06-17 07:28:56,control_group,United Kingdom,macbook air,french,5765.0,like_message,11
14329.0,2014-06-17 07:27:18,2014-06-17 07:28:56,control_group,United Kingdom,macbook air,french,5765.0,send_message,6
14280.0,2014-06-17 06:26:47,2014-06-17 06:28:25,control_group,Venezuela,iphone 5,english,371.0,like_message,6
14280.0,2014-06-17 06:26:47,2014-06-17 06:28:25,control_group,Venezuela,iphone 5,english,371.0,send_message,2
14300.0,2014-06-17 06:08:53,2014-06-17 06:10:18,control_group,Colombia,macbook pro,english,10784.0,,0
14309.0,2014-06-17 02:57:16,2014-06-17 02:58:41,control_group,Russia,macbook air,russian,12555.0,like_message,7
14309.0,2014-06-17 02:57:16,2014-06-17 02:58:41,control_group,Russia,macbook air,russian,12555.0,send_message,2
14314.0,2014-06-17 02:32:44,2014-06-17 02:33:45,control_group,France,iphone 4s,french,5906.0,like_message,4
14314.0,2014-06-17 02:32:44,2014-06-17 02:33:45,control_group,France,iphone 4s,french,5906.0,send_message,5
14340.0,2014-06-17 01:56:56,2014-06-17 01:58:30,control_group,Taiwan,asus chromebook,english,1459.0,like_message,1
14206.0,2014-06-16 21:20:18,2014-06-16 21:21:58,control_group,Italy,macbook air,italian,21.0,like_message,2
14206.0,2014-06-16 21:20:18,2014-06-16 21:21:58,control_group,Italy,macbook air,italian,21.0,send_message,2
14232.0,2014-06-16 20:21:39,2014-06-16 20:23:05,control_group,Turkey,dell inspiron notebook,arabic,7540.0,like_message,3
14253.0,2014-06-16 19:14:13,2014-06-16 19:15:35,control_group,Spain,lenovo thinkpad,spanish,10317.0,like_message,13
14253.0,2014-06-16 19:14:13,2014-06-16 19:15:35,control_group,Spain,lenovo thinkpad,spanish,10317.0,send_message,4
14202.0,2014-06-16 18:57:30,2014-06-16 18:59:00,control_group,France,macbook pro,french,7509.0,like_message,2
14222.0,2014-06-16 18:52:18,2014-06-16 18:53:51,control_group,Canada,samsung galaxy s4,english,438.0,like_message,6
14222.0,2014-06-16 18:52:18,2014-06-16 18:53:51,control_group,Canada,samsung galaxy s4,english,438.0,send_message,2
14201.0,2014-06-16 18:26:55,2014-06-16 18:28:30,control_group,United States,htc one,english,1.0,like_message,2
14201.0,2014-06-16 18:26:55,2014-06-16 18:28:30,control_group,United States,htc one,english,1.0,send_message,2
14241.0,2014-06-16 18:07:28,2014-06-16 18:09:03,control_group,Spain,macbook air,spanish,5744.0,like_message,2
14241.0,2014-06-16 18:07:28,2014-06-16 18:09:03,control_group,Spain,macbook air,spanish,5744.0,send_message,2
14266.0,2014-06-16 17:28:14,2014-06-16 17:29:38,control_group,Portugal,lenovo thinkpad,portugese,9031.0,like_message,5
14266.0,2014-06-16 17:28:14,2014-06-16 17:29:38,control_group,Portugal,lenovo thinkpad,portugese,9031.0,send_message,2
14245.0,2014-06-16 17:13:50,2014-06-16 17:15:21,control_group,France,macbook air,french,3732.0,like_message,4
14245.0,2014-06-16 17:13:50,2014-06-16 17:15:21,control_group,France,macbook air,french,3732.0,send_message,2
14195.0,2014-06-16 16:55:35,2014-06-16 16:57:03,control_group,United States,lenovo thinkpad,english,6011.0,like_message,1
14195.0,2014-06-16 16:55:35,2014-06-16 16:57:03,control_group,United States,lenovo thinkpad,english,6011.0,send_message,1
14200.0,2014-06-16 16:38:41,2014-06-16 16:40:17,control_group,India,htc one,indian,5942.0,like_message,10
14200.0,2014-06-16 16:38:41,2014-06-16 16:40:17,control_group,India,htc one,indian,5942.0,send_message,4
14223.0,2014-06-16 16:12:08,2014-06-16 16:13:45,control_group,Brazil,macbook pro,portugese,7019.0,send_message,1
14240.0,2014-06-16 15:57:09,2014-06-16 15:58:37,control_group,Germany,nexus 5,german,488.0,like_message,9
14240.0,2014-06-16 15:57:09,2014-06-16 15:58:37,control_group,Germany,nexus 5,german,488.0,send_message,3
14237.0,2014-06-16 15:28:32,2014-06-16 15:30:06,control_group,United States,samsung galaxy s4,english,38.0,send_message,1
14199.0,2014-06-16 15:21:26,2014-06-16 15:23:12,control_group,Italy,macbook pro,italian,4.0,like_message,5
14199.0,2014-06-16 15:21:26,2014-06-16 15:23:12,control_group,Italy,macbook pro,italian,4.0,send_message,3
14227.0,2014-06-16 14:01:43,2014-06-16 14:03:05,control_group,Mexico,samsung galaxy s4,spanish,1.0,send_message,4
14247.0,2014-06-16 14:00:34,2014-06-16 14:02:17,control_group,United States,ipad air,spanish,2411.0,like_message,3
14247.0,2014-06-16 14:00:34,2014-06-16 14:02:17,control_group,United States,ipad air,spanish,2411.0,send_message,1
14214.0,2014-06-16 13:53:28,2014-06-16 13:55:02,control_group,Turkey,macbook air,arabic,8498.0,like_message,1
14263.0,2014-06-16 13:41:56,2014-06-16 13:43:14,control_group,United States,iphone 5,english,3447.0,like_message,7
14263.0,2014-06-16 13:41:56,2014-06-16 13:43:14,control_group,United States,iphone 5,english,3447.0,send_message,1
14217.0,2014-06-16 13:33:34,2014-06-16 13:35:02,control_group,Germany,nokia lumia 635,german,10451.0,like_message,3
14217.0,2014-06-16 13:33:34,2014-06-16 13:35:02,control_group,Germany,nokia lumia 635,german,10451.0,send_message,5
14251.0,2014-06-16 12:41:45,2014-06-16 12:43:19,control_group,Netherlands,macbook air,english,3108.0,like_message,1
14251.0,2014-06-16 12:41:45,2014-06-16 12:43:19,control_group,Netherlands,macbook air,english,3108.0,send_message,2
14267.0,2014-06-16 12:25:02,2014-06-16 12:26:27,control_group,Canada,dell inspiron notebook,english,100.0,like_message,1
14267.0,2014-06-16 12:25:02,2014-06-16 12:26:27,control_group,Canada,dell inspiron notebook,english,100.0,send_message,1
14254.0,2014-06-16 11:56:25,2014-06-16 11:57:51,control_group,Thailand,iphone 5s,english,6879.0,like_message,3
14228.0,2014-06-16 11:08:27,2014-06-16 11:09:43,control_group,France,macbook air,french,37.0,send_message,2
14198.0,2014-06-16 10:57:32,2014-06-16 10:59:36,control_group,Germany,nexus 10,english,5915.0,like_message,1
14198.0,2014-06-16 10:57:32,2014-06-16 10:59:36,control_group,Germany,nexus 10,english,5915.0,send_message,2
14250.0,2014-06-16 10:25:05,2014-06-16 10:26:35,control_group,Turkey,nexus 5,arabic,10265.0,like_message,1
14250.0,2014-06-16 10:25:05,2014-06-16 10:26:35,control_group,Turkey,nexus 5,arabic,10265.0,send_message,1
14220.0,2014-06-16 10:05:04,2014-06-16 10:06:46,control_group,Germany,hp pavilion desktop,english,2977.0,like_message,4
14220.0,2014-06-16 10:05:04,2014-06-16 10:06:46,control_group,Germany,hp pavilion desktop,english,2977.0,send_message,5
14243.0,2014-06-16 10:04:28,2014-06-16 10:05:36,control_group,France,iphone 5s,french,12765.0,send_message,1
14252.0,2014-06-16 10:00:55,2014-06-16 10:02:09,control_group,United States,nexus 10,spanish,7823.0,like_message,1
14256.0,2014-06-16 09:55:55,2014-06-16 09:57:22,control_group,Spain,dell inspiron notebook,spanish,9210.0,like_message,5
14204.0,2014-06-16 09:18:01,2014-06-16 09:19:29,control_group,Italy,dell inspiron desktop,italian,1204.0,like_message,2
14204.0,2014-06-16 09:18:01,2014-06-16 09:19:29,control_group,Italy,dell inspiron desktop,italian,1204.0,send_message,1
14244.0,2014-06-16 09:09:47,2014-06-16 09:10:55,control_group,Mexico,ipad air,english,827.0,like_message,1
14194.0,2014-06-16 09:01:24,2014-06-16 09:02:55,control_group,United States,iphone 5,english,218.0,like_message,3
14260.0,2014-06-16 08:58:49,2014-06-16 09:00:06,control_group,United States,samsung galaxy s4,spanish,23.0,like_message,2
14260.0,2014-06-16 08:58:49,2014-06-16 09:00:06,control_group,United States,samsung galaxy s4,spanish,23.0,send_message,1
14259.0,2014-06-16 08:49:37,2014-06-16 08:50:42,control_group,Japan,lenovo thinkpad,japanese,53.0,like_message,1
14210.0,2014-06-16 08:47:11,2014-06-16 08:48:46,control_group,Germany,macbook pro,english,1422.0,like_message,1
14210.0,2014-06-16 08:47:11,2014-06-16 08:48:46,control_group,Germany,macbook pro,english,1422.0,send_message,1
14226.0,2014-06-16 08:18:12,2014-06-16 08:19:29,control_group,United States,ipad air,spanish,773.0,like_message,6
14226.0,2014-06-16 08:18:12,2014-06-16 08:19:29,control_group,United States,ipad air,spanish,773.0,send_message,3
14208.0,2014-06-16 08:12:49,2014-06-16 08:14:03,control_group,France,macbook air,french,737.0,like_message,2
14208.0,2014-06-16 08:12:49,2014-06-16 08:14:03,control_group,France,macbook air,french,737.0,send_message,3
14234.0,2014-06-16 07:02:47,2014-06-16 07:04:12,control_group,Korea,lenovo thinkpad,korean,10452.0,like_message,3
14265.0,2014-06-16 04:22:59,2014-06-16 04:24:34,control_group,Italy,samsung galaxy s4,italian,9660.0,send_message,1
14242.0,2014-06-16 00:07:42,2014-06-16 00:09:14,control_group,Japan,iphone 5,japanese,1.0,like_message,1
14242.0,2014-06-16 00:07:42,2014-06-16 00:09:14,control_group,Japan,iphone 5,japanese,1.0,send_message,1
14183.0,2014-06-15 19:07:54,2014-06-15 19:09:24,control_group,Germany,ipad air,german,1.0,like_message,12
14183.0,2014-06-15 19:07:54,2014-06-15 19:09:24,control_group,Germany,ipad air,german,1.0,send_message,7
14182.0,2014-06-15 17:57:23,2014-06-15 17:58:45,control_group,United States,ipad air,english,9785.0,like_message,2
14182.0,2014-06-15 17:57:23,2014-06-15 17:58:45,control_group,United States,ipad air,english,9785.0,send_message,1
14172.0,2014-06-15 17:50:16,2014-06-15 17:51:50,control_group,United States,dell inspiron notebook,spanish,5144.0,like_message,10
14172.0,2014-06-15 17:50:16,2014-06-15 17:51:50,control_group,United States,dell inspiron notebook,spanish,5144.0,send_message,7
14170.0,2014-06-15 17:40:37,2014-06-15 17:42:01,control_group,Pakistan,dell inspiron desktop,english,9557.0,like_message,14
14170.0,2014-06-15 17:40:37,2014-06-15 17:42:01,control_group,Pakistan,dell inspiron desktop,english,9557.0,send_message,10
14190.0,2014-06-15 15:47:16,2014-06-15 15:48:47,control_group,Canada,macbook air,english,8.0,like_message,3
14186.0,2014-06-15 14:40:26,2014-06-15 14:41:41,control_group,India,macbook pro,indian,2145.0,send_message,1
14185.0,2014-06-15 13:27:05,2014-06-15 13:28:35,control_group,United States,dell inspiron notebook,english,11533.0,like_message,5
14179.0,2014-06-15 13:05:36,2014-06-15 13:07:12,control_group,United States,windows surface,english,6.0,like_message,5
14179.0,2014-06-15 13:05:36,2014-06-15 13:07:12,control_group,United States,windows surface,english,6.0,send_message,3
14181.0,2014-06-15 11:57:13,2014-06-15 11:58:38,control_group,Australia,iphone 5,english,1.0,like_message,2
14181.0,2014-06-15 11:57:13,2014-06-15 11:58:38,control_group,Australia,iphone 5,english,1.0,send_message,1
14177.0,2014-06-15 11:52:12,2014-06-15 11:53:48,control_group,United States,lenovo thinkpad,spanish,7467.0,like_message,6
14177.0,2014-06-15 11:52:12,2014-06-15 11:53:48,control_group,United States,lenovo thinkpad,spanish,7467.0,send_message,3
14176.0,2014-06-15 11:36:51,2014-06-15 11:38:21,control_group,United States,iphone 4s,english,1.0,like_message,7
14176.0,2014-06-15 11:36:51,2014-06-15 11:38:21,control_group,United States,iphone 4s,english,1.0,send_message,3
14189.0,2014-06-15 10:16:55,2014-06-15 10:18:25,control_group,France,nexus 7,french,9840.0,like_message,1
14187.0,2014-06-15 09:23:04,2014-06-15 09:24:20,control_group,Singapore,iphone 5,english,10056.0,like_message,7
14187.0,2014-06-15 09:23:04,2014-06-15 09:24:20,control_group,Singapore,iphone 5,english,10056.0,send_message,6
14173.0,2014-06-15 03:38:09,2014-06-15 03:39:24,control_group,Germany,hp pavilion desktop,german,11933.0,like_message,13
14173.0,2014-06-15 03:38:09,2014-06-15 03:39:24,control_group,Germany,hp pavilion desktop,german,11933.0,send_message,6
14154.0,2014-06-14 20:43:53,2014-06-14 20:45:29,control_group,Netherlands,iphone 4s,english,7231.0,send_message,1
14150.0,2014-06-14 19:35:22,2014-06-14 19:36:48,control_group,Spain,samsung galaxy s4,spanish,290.0,like_message,3
14150.0,2014-06-14 19:35:22,2014-06-14 19:36:48,control_group,Spain,samsung galaxy s4,spanish,290.0,send_message,1
14147.0,2014-06-14 16:41:48,2014-06-14 16:43:05,control_group,United Kingdom,lenovo thinkpad,english,5217.0,like_message,1
14147.0,2014-06-14 16:41:48,2014-06-14 16:43:05,control_group,United Kingdom,lenovo thinkpad,english,5217.0,send_message,2
14146.0,2014-06-14 16:22:51,2014-06-14 16:24:31,control_group,United States,samsung galaxy s4,english,13079.0,like_message,2
14146.0,2014-06-14 16:22:51,2014-06-14 16:24:31,control_group,United States,samsung galaxy s4,english,13079.0,send_message,1
14157.0,2014-06-14 14:49:06,2014-06-14 14:50:04,control_group,Japan,macbook pro,japanese,1680.0,like_message,3
14157.0,2014-06-14 14:49:06,2014-06-14 14:50:04,control_group,Japan,macbook pro,japanese,1680.0,send_message,1
14158.0,2014-06-14 11:50:16,2014-06-14 11:51:49,control_group,United States,nexus 5,english,12412.0,like_message,11
14158.0,2014-06-14 11:50:16,2014-06-14 11:51:49,control_group,United States,nexus 5,english,12412.0,send_message,12
14148.0,2014-06-14 10:35:12,2014-06-14 10:36:26,control_group,Germany,dell inspiron desktop,german,6359.0,like_message,6
14073.0,2014-06-13 23:51:44,2014-06-13 23:53:20,control_group,United States,dell inspiron desktop,english,4909.0,like_message,15
14073.0,2014-06-13 23:51:44,2014-06-13 23:53:20,control_group,United States,dell inspiron desktop,english,4909.0,send_message,5
14142.0,2014-06-13 23:46:37,2014-06-13 23:48:15,control_group,Venezuela,macbook pro,spanish,7493.0,like_message,1
14142.0,2014-06-13 23:46:37,2014-06-13 23:48:15,control_group,Venezuela,macbook pro,spanish,7493.0,send_message,2
14133.0,2014-06-13 23:42:20,2014-06-13 23:43:42,control_group,Taiwan,ipad mini,english,4785.0,like_message,7
14133.0,2014-06-13 23:42:20,2014-06-13 23:43:42,control_group,Taiwan,ipad mini,english,4785.0,send_message,2
14128.0,2014-06-13 21:38:14,2014-06-13 21:39:38,control_group,Japan,ipad air,japanese,12236.0,like_message,3
14128.0,2014-06-13 21:38:14,2014-06-13 21:39:38,control_group,Japan,ipad air,japanese,12236.0,send_message,1
14114.0,2014-06-13 19:17:35,2014-06-13 19:18:48,control_group,Israel,ipad air,english,5691.0,like_message,5
14114.0,2014-06-13 19:17:35,2014-06-13 19:18:48,control_group,Israel,ipad air,english,5691.0,send_message,3
14077.0,2014-06-13 19:00:22,2014-06-13 19:01:53,control_group,Germany,macbook pro,german,2.0,like_message,2
14111.0,2014-06-13 17:26:29,2014-06-13 17:27:56,control_group,United States,macbook air,english,1810.0,like_message,5
14111.0,2014-06-13 17:26:29,2014-06-13 17:27:56,control_group,United States,macbook air,english,1810.0,send_message,2
14102.0,2014-06-13 17:06:22,2014-06-13 17:07:35,control_group,United States,samsung galaxy s4,english,1.0,like_message,4
14102.0,2014-06-13 17:06:22,2014-06-13 17:07:35,control_group,United States,samsung galaxy s4,english,1.0,send_message,2
14093.0,2014-06-13 16:56:24,2014-06-13 16:57:52,control_group,United States,ipad mini,english,1508.0,,0
14086.0,2014-06-13 16:48:49,2014-06-13 16:50:14,control_group,United States,mac mini,spanish,12413.0,like_message,4
14101.0,2014-06-13 16:29:58,2014-06-13 16:31:40,control_group,United States,iphone 5s,english,3931.0,like_message,1
14101.0,2014-06-13 16:29:58,2014-06-13 16:31:40,control_group,United States,iphone 5s,english,3931.0,send_message,1
14083.0,2014-06-13 15:48:45,2014-06-13 15:50:22,control_group,Singapore,iphone 5,english,8495.0,like_message,16
14083.0,2014-06-13 15:48:45,2014-06-13 15:50:22,control_group,Singapore,iphone 5,english,8495.0,send_message,6
14125.0,2014-06-13 15:32:16,2014-06-13 15:34:07,control_group,Iraq,nexus 10,arabic,9343.0,like_message,5
14125.0,2014-06-13 15:32:16,2014-06-13 15:34:07,control_group,Iraq,nexus 10,arabic,9343.0,send_message,1
14135.0,2014-06-13 14:49:10,2014-06-13 14:50:21,control_group,United States,dell inspiron notebook,english,304.0,like_message,6
14135.0,2014-06-13 14:49:10,2014-06-13 14:50:21,control_group,United States,dell inspiron notebook,english,304.0,send_message,6
14141.0,2014-06-13 13:34:13,2014-06-13 13:35:54,control_group,Iran,hp pavilion desktop,arabic,12.0,like_message,10
14141.0,2014-06-13 13:34:13,2014-06-13 13:35:54,control_group,Iran,hp pavilion desktop,arabic,12.0,send_message,7
14139.0,2014-06-13 13:25:07,2014-06-13 13:26:19,control_group,Germany,dell inspiron desktop,german,2938.0,send_message,3
14113.0,2014-06-13 13:22:17,2014-06-13 13:24:16,control_group,United States,ipad mini,spanish,3220.0,like_message,1
14140.0,2014-06-13 13:16:46,2014-06-13 13:18:12,control_group,United States,ipad mini,english,2543.0,like_message,2
14118.0,2014-06-13 13:07:42,2014-06-13 13:09:19,control_group,United States,macbook air,english,1.0,like_message,6
14118.0,2014-06-13 13:07:42,2014-06-13 13:09:19,control_group,United States,macbook air,english,1.0,send_message,3
14107.0,2014-06-13 12:55:01,2014-06-13 12:56:30,control_group,Japan,lenovo thinkpad,japanese,11684.0,like_message,3
14084.0,2014-06-13 12:54:21,2014-06-13 12:55:35,control_group,Sweden,nokia lumia 635,english,4094.0,like_message,6
14099.0,2014-06-13 12:48:16,2014-06-13 12:49:52,control_group,United States,iphone 4s,english,5508.0,like_message,2
14099.0,2014-06-13 12:48:16,2014-06-13 12:49:52,control_group,United States,iphone 4s,english,5508.0,send_message,1
14096.0,2014-06-13 12:18:38,2014-06-13 12:20:07,control_group,United States,windows surface,english,7296.0,,0
14081.0,2014-06-13 11:44:33,2014-06-13 11:45:58,control_group,Japan,iphone 4s,japanese,8596.0,like_message,2
14081.0,2014-06-13 11:44:33,2014-06-13 11:45:58,control_group,Japan,iphone 4s,japanese,8596.0,send_message,1
14124.0,2014-06-13 11:15:46,2014-06-13 11:16:58,control_group,Indonesia,macbook air,chinese,12447.0,like_message,6
